phase,flux,flux_err
0.29628260298408887,1.0070338,0.005372226
0.2962889714453727,0.99523467,0.0053483904
0.2963924301238775,1.003103,0.002417345
0.29640078708406925,1.0038099,0.00532204
0.29641287773230135,0.99797845,0.0024320947
0.2965081708121882,1.000541,0.0053458614
0.2965140820341286,1.0044811,0.005373809
0.2965165314966355,1.0027655,0.002401513
0.2965204565465946,0.9944323,0.0053537316
0.29662982179042685,1.0017754,0.0024208329
0.2966322754442303,1.0102066,0.00532292
0.29663315927037764,0.9970092,0.0022479752
0.2967396517231484,1.0022042,0.0053533367
0.29674556154913967,0.99621224,0.0053668856
0.2967519421134778,0.9919858,0.0053571323
0.2968637638054261,0.99349695,0.005303958
0.2968676851300949,0.9991039,0.002415589
0.29697113263479846,1.0066528,0.0053604916
0.2969770410641508,1.0022465,0.0053688213
0.29698342768036096,0.9983796,0.0053504286
0.297095252166277,0.99682075,0.005305472
0.2972026140121098,0.9997651,0.005348023
0.29720852011350063,1.0019033,0.005361976
0.2972149132468992,1.000835,0.0053601577
0.2972881045506256,0.9953339,0.0029278162
0.29732674006146664,1.0008303,0.005315759
0.2974340949234149,0.9981566,0.0053518135
0.2974399996281668,0.99367213,0.0053512123
0.29744639881412727,1.0008844,0.005358911
0.29755822842231755,1.0017457,0.005317946
0.2976655758340301,0.9964136,0.0053464905
0.2976714791435229,1.0003138,0.005366021
0.2976778843806655,1.0002985,0.0053564706
0.29778131652268575,0.99978244,0.0024151981
0.29778971678316846,1.001645,0.005328091
0.29780175946708065,1.0017033,0.0024347657
0.29789705674464534,0.9967677,0.005352858
0.2979029581932176,1.0067326,0.005371918
0.2979054607300734,1.0026183,0.002400326
0.2979093699482386,1.0044442,0.0053668465
0.29801869795089564,0.999446,0.0024211812
0.29802120514401936,0.99784935,0.0053110155
0.2980220181868915,1.0011959,0.0022519839
0.2981285381216117,1.0023236,0.0053529837
0.29813443770822873,0.99564415,0.0053613847
0.2981408550487706,0.9909873,0.005346521
0.29825269303886404,1.0011644,0.0053167706
0.2982565980657327,0.99984497,0.002415346
0.29836001903291687,1.004782,0.0053584403
0.2983659172239297,1.0026712,0.0053773928
0.2983723406159987,0.9919062,0.00534648
0.2984841814004048,1.0042399,0.0053191115
0.2985914999445669,1.0113811,0.0053699273
0.2985973962739694,1.0034665,0.0053719473
0.2986038261828819,1.0007195,0.005356683
0.29867699420216415,1.0025192,0.0029286146
0.2987156697602209,0.99889714,0.0053119194
0.2988229813215333,1.0055827,0.005355819
0.2988288757889805,1.0023726,0.005356976
0.2988353117497651,0.98470116,0.0053277835
0.29894715812107175,0.9950306,0.0053082337
0.2990544622328384,1.0009075,0.0053523327
0.2990603553039916,1.0022937,0.0053675394
0.2990667973166482,1.0005525,0.0053569674
0.29917020245583276,1.0034268,0.0024188005
0.2991786460159165,1.009851,0.0053204605
0.29919064120185995,1.0030061,0.0024338418
0.29928594314345364,1.008486,0.0053637046
0.29929183435403134,0.9920178,0.005357716
0.29929439042986244,1.0028862,0.0023983272
0.2992982828835314,0.9986467,0.005360793
0.2994075741113644,0.9955226,0.0024192997
0.2994101343771123,1.003994,0.0053194147
0.29941087756992907,1.0002912,0.0022501869
0.2995174240551037,1.0049958,0.0053574876
0.2995233138697323,0.99746424,0.0053643673
0.2995297679847533,0.99031496,0.0053483485
0.29964162273761824,1.0071596,0.005318371
0.29964551100137043,0.998309,0.002418286
0.299748905432415,0.99535745,0.005343904
0.2997547933843985,0.99361426,0.005357638
0.2997612535512915,0.9913218,0.0053411783
0.29987311109915904,1.0036722,0.0053174514
0.29998038634337515,0.99411076,0.0053454097
0.29998627243443815,1.0028206,0.005367913
0.29999273911851965,1.0014416,0.005361283
0.3000658838531854,1.0013249,0.002932499
0.3001045989940037,0.9898216,0.0053027743
0.3002118672539904,1.0012096,0.005359159
0.3002177519497942,0.9998074,0.0053757704
0.3002242246850579,0.9898696,0.005338489
0.3003360873548546,1.013584,0.0053268764
0.3004433481652955,0.9935208,0.005352548
0.30044923146515023,1.0013871,0.0053666043
0.3004557102526309,1.0010705,0.005353404
0.3005590888542961,0.9944638,0.0024139786
0.3005675757157055,0.99788195,0.005318
0.3005795229369842,0.9965066,0.002432703
0.3006748295426068,0.99586093,0.0053463886
0.30068071051450007,0.99169964,0.0053513427
0.3006833196639902,1.0019344,0.0023986953
0.30068719581813436,1.0096539,0.005371263
0.300796450272868,0.9980186,0.0024220315
0.3007990640765564,1.0074468,0.005313507
0.3007997369529666,1.0007596,0.0022509687
0.30090631045425686,0.996308,0.0053536138
0.3009121900302011,1.0040189,0.005367221
0.3009186809197012,0.9974752,0.005355974
0.301030551971746,1.0011142,0.0053200084
0.30103442393631835,0.99967253,0.0024164154
0.30113779136556196,1.0033144,0.0053551653
0.30114366954590205,0.9953205,0.0053578066
0.30115016648623943,0.99292326,0.005352095
0.3012620403325969,1.0009726,0.005318
0.3013692722761772,1.002146,0.0053591197
0.3013751485952519,0.99972796,0.005368666
0.30138165205381245,0.9880127,0.0053520333
0.30145477350472394,0.9982022,0.002931282
0.3014935286934478,0.999828,0.0053113336
0.30160075365279865,0.99572587,0.005350064
0.30160662811026295,1.0011808,0.005362415
0.3016131376200058,0.993302,0.00534825
0.30172501705395377,1.0152538,0.005329467
0.3018322345634139,1.0009443,0.0053572874
0.30183810762596397,1.0071772,0.0053782067
0.3018446231872339,0.99615026,0.0053544682
0.30194797525310435,1.0017726,0.0024169965
0.3019565049498333,1.0007458,0.005313748
0.3019684046714186,1.0038546,0.0024338658
0.30206371547506394,1.0042343,0.0053610737
0.3020695866756587,1.0111364,0.0053685657
0.3020722493627444,1.0060734,0.0024024497
0.30207610875411706,1.0057478,0.0053605046
0.30218532643230195,1.0055405,0.0024246655
0.3021879933099943,1.0012705,0.0053155688
0.3021885958703428,1.0006931,0.002250448
0.30229519685237527,0.9979688,0.0053466554
0.3023010661906698,1.0128132,0.0053802407
0.30230759385533895,1.0044495,0.005359281
0.30241948167153504,1.0105801,0.0053237285
0.3024233368709213,1.0034385,0.002417987
0.30252667776368036,1.0029087,0.005361202
0.302532545705336,1.0022767,0.0053622867
0.30253907942222213,0.99998885,0.0053524026
0.302650970032041,1.0082661,0.0053178146
0.30275815867464057,1.0028126,0.005357855
0.3027640247543409,1.0117991,0.0053881514
0.3027705649891053,0.99955237,0.0053579374
0.30284366315471034,1.0002701,0.002935694
0.3028824579272306,1.0067885,0.0053180503
0.3029896395856007,0.9949326,0.005345649
0.3029955042700419,1.0041482,0.0053721606
0.3030020505559885,1.0026877,0.005356913
0.3031139462880815,1.0037998,0.005316221
0.30322112096291204,1.0008385,0.0053582513
0.30322698378574287,1.0029671,0.005368607
0.30323353612252674,1.0012461,0.0053542145
0.30333686118556147,0.9992853,0.002416042
0.30334543464893243,0.9988257,0.0053113075
0.3033572859395018,0.99571687,0.0024304183
0.3034526018745621,0.99456155,0.005344589
0.3034584628350927,1.0073346,0.0053749788
0.3034611785958374,1.0028834,0.0023992134
0.3034650216897548,0.99484956,0.005354794
0.3035742025927707,0.99853843,0.0024240066
0.30357692300978334,1.0084162,0.005320114
0.3035774552533803,1.0000781,0.002250947
0.3036840827855222,0.99877596,0.005363231
0.30368994235010377,0.9996977,0.0053649833
0.30369650679063176,1.0013803,0.005350307
0.303808410904628,1.003616,0.0053169667
0.303812249806904,0.99921626,0.002415867
0.3039155636961375,1.0009174,0.0053624907
0.3039214218658048,0.99051356,0.0053539844
0.30392799235820483,0.990659,0.0053435504
0.304039899265134,1.0019257,0.0053119
0.30414704507310386,1.0006824,0.005350828
0.30415290091584446,0.99143314,0.0053577884
0.30415947792474307,0.99768674,0.0053503867
0.3042325528057316,0.9983348,0.0029351588
0.3042713876259849,0.99072087,0.005299972
0.304378525984409,0.9971794,0.0053562275
0.30438438043051064,0.99783015,0.0053674905
0.30439096349162625,0.9970918,0.005352609
0.30450287598580095,0.99928504,0.005314355
0.30461000689605905,0.9975764,0.0053463774
0.3046158599451768,1.0157006,0.005380164
0.30462244905850944,1.0008427,0.005358643
0.3047257475836799,0.9989754,0.0024147364
0.3047343638806456,0.99898654,0.005310189
0.3047461676747985,0.9994494,0.0024354423
0.30484148780736414,0.9982764,0.0053478507
0.3048473389941817,1.0006491,0.005366988
0.3048501082942467,0.9973024,0.0023955035
0.3048539346253926,1.0053353,0.0053592282
0.3049630787528945,1.0025283,0.0024249356
0.30496585224115164,0.9980121,0.0053117243
0.30496631417127396,1.001041,0.0022507946
0.3050729691843305,0.9976772,0.0053501055
0.3050788185098827,1.0067915,0.0053673154
0.30508541972661446,0.9993772,0.0053582215
0.30519734060234743,1.0079055,0.0053196196
0.3052011627425418,1.0022522,0.0024166352
0.3053044500949458,1.0035394,0.005377342
0.3053102980255837,1.0001665,0.005367411
0.30531690529315275,0.99666,0.0053452225
0.3054288284971921,1.0026002,0.0053190985
0.305535931005561,0.9999199,0.005359159
0.3055417770749335,1.0065528,0.0053811907
0.3055483908603808,0.9998298,0.0053572976
0.30562144245675277,0.99521565,0.0029375884
0.3056603168587329,1.0075274,0.005312205
0.305767411917211,0.99569684,0.005350736
0.3057732565899446,1.0033067,0.005371099
0.30577987642691906,0.9976367,0.0053511164
0.30589180521923887,1.0006639,0.0053116046
0.3059988932948673,0.99832064,0.005351272
0.3060047361056456,1.0080774,0.0053705387
0.3060113619934573,0.99824595,0.005351123
0.30611463351579205,1.0001698,0.002416308
0.3061232935800898,1.0034907,0.0053118365
0.30613504940906044,1.000094,0.002433415
0.3062303742051376,1.0070618,0.0053610993
0.3062362151556853,1.0046498,0.0053777304
0.3062390375273396,1.002538,0.002397853
0.3062428475603405,0.99245965,0.005353864
0.30635195491301837,1.0042646,0.0024235074
0.3063547814752794,1.0056164,0.0053229444
0.3063551730881328,1.0002965,0.0022524924
0.3064618551154079,1.0040824,0.0053996583
0.30646769467035145,1.0070313,0.005364502
0.3064743326615624,1.0006189,0.0053506177
0.30658626983613024,0.9928466,0.0053064167
0.30659007567817953,0.9996097,0.002416053
0.3066933364916844,1.0011551,0.0053610206
0.30669917418605247,1.0018647,0.0053652977
0.3067058182281006,0.9952506,0.0053453012
0.30681775819698115,1.0024769,0.005314392
0.3069248174033345,1.006127,0.0053706346
0.3069306532357472,1.0002437,0.0061774338
0.30693730379532874,0.99389607,0.005354208
0.30701033210777395,1.0005996,0.0029409332
0.30704924655783206,1.0050921,0.005314934
0.30715629831498453,0.9944429,0.0053436477
0.30716213275110327,1.0024943,0.005368863
0.307168789361867,0.9981232,0.005352501
0.3072807344530217,1.0033131,0.005323046
0.3073877792262896,1.0016379,0.0053535053
0.30739361226611434,0.99687403,0.0053640106
0.30740027492944,0.9937356,0.0053498326
0.30750351991460034,1.0032938,0.0024162652
0.30751222281352764,1.0066555,0.0053165765
0.3075239311429774,1.0043522,0.0024356549
0.30761926060291106,1.0130115,0.0053626783
0.30762509131615406,1.0051581,0.0053752717
0.3076279667611225,1.0030632,0.0023995421
0.30763176049597823,0.99544805,0.0053468114
0.30774083107348715,1.0012705,0.002422604
0.30774371117506844,1.0015049,0.0053192927
0.3077440324706529,0.99947673,0.0022511077
0.30785074151387126,0.9958992,0.0053377193
0.307856570831855,0.99672276,0.0053698053
0.30786324559720013,1.0054822,0.005364225
0.30797519953522945,1.0038118,0.0053205676
0.30797898861312745,1.0050169,0.0024187346
0.3080822224258662,0.99699634,0.0053667026
0.30808805034686615,1.0081106,0.0053757075
0.3080947311640833,1.0059811,0.0053721154
0.3082066874311089,0.99663377,0.005311153
0.30831370333751623,0.9924408,0.005352869
0.308319529396216,1.0026152,0.0053666644
0.3083262167309665,1.0094821,0.00536659
0.3083992222244564,1.0006442,0.0029429768
0.30843817579161487,1.0112797,0.005327634
0.3085451847137928,0.9923162,0.0053514945
0.30855100891191695,1.0141125,0.005383733
0.3085577022968149,0.99290776,0.0053533185
0.3086696641524658,1.0045881,0.0053150407
0.3087766656247529,0.9906934,0.0053471373
0.3087824884276179,1.0075989,0.005399151
0.30878918786335313,0.9971529,0.0053542717
0.30889240584809224,0.9995499,0.0024156815
0.3089011520466206,1.0163833,0.005322843
0.3089128124126128,0.99922264,0.0024335247
0.3090081465353682,1.0050446,0.005351961
0.3090139674766228,0.9975184,0.005355601
0.30901689646056657,1.0042433,0.0024017708
0.30902067342989137,0.99783826,0.005354771
0.3091297072349907,0.9995876,0.0024238047
0.30913264040816135,0.9977343,0.0053164586
0.30913289138802913,1.0031694,0.0022527182
0.30923962744667327,1.0007412,0.0053603007
0.3092454469923238,1.0063999,0.0053694625
0.3092521585318031,0.99480057,0.005386609
0.3093641287686673,0.99630666,0.005299977
0.3093679015477304,0.9992556,0.0024170862
0.3094711088239846,1.0033665,0.0053581456
0.30947692650767983,1.0015272,0.005384996
0.3094836440979964,1.0010235,0.0053551695
0.3095956171295182,1.0043429,0.005317477
0.30970258973563464,0.9939934,0.005354482
0.3097084055573746,0.9840905,0.0053483485
0.30971512966556947,0.99805063,0.005350151
0.30978811187599503,0.9978742,0.0029432748
0.30982710502470784,1.0062724,0.005320261
0.3099340706469398,0.99419576,0.005348661
0.30993988507238573,0.9991086,0.0053629708
0.3099466152321077,1.0020423,0.005359446
0.31005859338555875,0.9984532,0.0053087515
0.310165551557555,0.9978239,0.005345496
0.3101713645880867,0.99347603,0.0053599407
0.3101781007989909,0.99887383,0.0053551444
0.31028129224621065,0.9975977,0.0024142575
0.31029008174640965,0.9980492,0.005309629
0.31030169414739217,1.0000998,0.002435492
0.3103970329341765,1.0032508,0.0053556943
0.31040284363812637,1.0010495,0.0053791516
0.3104058256943494,1.0015268,0.0023995861
0.31040958636587407,1.0072409,0.0053679287
0.31051858339545946,0.99937403,0.0024222145
0.31052156964159927,1.0056942,0.0053180903
0.31052175077158406,0.99985665,0.0022509024
0.3106285138458265,1.0044692,0.005364226
0.3106343231531375,0.9972961,0.0053570396
0.31064107146709596,0.9995507,0.005357582
0.3107530580024501,1.0015101,0.0053215236
0.3107568144826783,1.0013686,0.0024162682
0.31085999475747655,0.99072933,0.0053458614
0.3108658026681486,1.007985,0.0053711394
0.3108725570329443,0.9893106,0.005345907
0.31098454636295614,1.0047283,0.0053128013
0.31109147566809175,1.0083003,0.0053556515
0.3110972817181883,1.0059645,0.0053742575
0.31110404260017244,0.988803,0.005344578
0.3111770015270162,1.0032078,0.0029476292
0.3112160347244969,0.99869865,0.005316839
0.3113229570450582,1.0035354,0.0053525674
0.31132876123354436,1.0038005,0.005371198
0.3113355281670556,1.0043486,0.0053576375
0.3114475226189966,0.9962274,0.005314932
0.3115544379563633,0.9866379,0.005337186
0.3115602407485555,0.99852073,0.0053613386
0.3115670137339388,0.99904865,0.005355889
0.31167017864501895,0.9988897,0.0024138968
0.3116790109805374,1.0001378,0.005308907
0.31169057588165405,0.99569,0.0024325296
0.3117859188680133,1.0025277,0.0053512133
0.3117917197975604,0.99952775,0.0053757047
0.31179475492778724,1.0000567,0.0023982844
0.31179849930082193,0.9830463,0.0053408197
0.31190745955489346,0.99873745,0.0024226904
0.31191049934104337,0.99578357,0.0053109983
0.3119106096889603,1.0030291,0.002252876
0.3120173997793184,0.99723566,0.0053578275
0.3120231993118816,0.9999874,0.005362841
0.3120299844020438,0.9963623,0.0053490736
0.3121419877018943,1.0018946,0.0053130426
0.3121457274176262,0.9990126,0.0024161914
0.31224888115593985,1.0007106,0.005350553
0.3122546783608865,1.0044417,0.005375579
0.312261469968927,1.0005875,0.0053634136
0.3123734755970839,0.9978256,0.0053164023
0.31248036206690005,1.0076153,0.0053720092
0.3124861578758976,0.9978059,0.0053634364
0.31249295553546524,0.99861383,0.005350172
0.3125658911785548,0.99996907,0.0029477288
0.31260496395793475,1.0024111,0.005377046
0.31271184297751525,0.9943991,0.0053525623
0.3127176373915986,0.99589044,0.005361444
0.3127244411030383,0.99621296,0.0053560804
0.31283645231878565,1.0000914,0.0053104865
0.3129433238888204,0.997712,0.005349572
0.31294911644163825,1.0030835,0.0053708036
0.3129559266692316,0.99837255,0.0053555015
0.313059064577821,1.001015,0.0024178503
0.3130679402136303,1.0016028,0.005312374
0.3130794576160884,1.0019076,0.002436613
0.31317480526613173,1.0041014,0.005352542
0.31318059595630443,1.0049565,0.005376732
0.3131836846265415,1.0024389,0.0023997673
0.31318741177114334,0.99212456,0.0053496202
0.31329633571467236,1.0019809,0.0024238417
0.3132994285748262,0.9958758,0.005299123
0.3132994690719978,1.0035957,0.002253239
0.31340628617778177,0.99806386,0.0053532324
0.31341207547200545,1.0115885,0.005376647
0.3134188973376816,0.99987197,0.005356365
0.31353091693533214,1.0060937,0.0053151394
0.3135346403536089,1.0035334,0.0024181975
0.3136377670887419,1.0101656,0.0053675245
0.3136435545217002,1.0110103,0.0053876275
0.31365038290456476,0.9969935,0.0053471164
0.3137624052958381,1.0041631,0.0053178384
0.3138692479997021,0.99838966,0.0054639536
0.31387503403705624,0.9891273,0.005350683
0.31388186847144794,1.012629,0.0053701866
0.313954780829576,1.0033176,0.002948942
0.3139938931910277,0.99764436,0.005308633
0.31410072937632355,1.0001854,0.005352062
0.31410651355206737,1.0004743,0.0053666146
0.3141133540383311,1.003616,0.0053620613
0.3142253815518786,0.9973636,0.005305126
0.3143322102879736,1.0040638,0.005359845
0.31433799260210704,0.99126816,0.0053468486
0.3143448396052143,0.9967511,0.0053549474
0.3144479509762843,1.000984,0.0024165376
0.3144568699123846,1.0057429,0.0053172642
0.31446833888555137,0.99843824,0.0024342474
0.31456369119962363,1.0057918,0.005361666
0.314569472117808,0.9925684,0.0053538885
0.31457261385997937,1.0013661,0.0023981226
0.31457632470609126,0.9993811,0.0053472724
0.3146852118751411,0.9975783,0.002420834
0.31468832798885665,1.0052474,0.0022532193
0.31468835780826404,1.0045074,0.005319231
0.3147951721102389,0.9943964,0.0053464337
0.3148009516328191,1.0020869,0.0053749317
0.3148078102733194,0.9945414,0.0053477963
0.3149198461684251,1.0057762,0.0053203297
0.3149235532895916,1.0003505,0.0024153169
0.31502665348720527,1.0006901,0.005368284
0.31503243068216896,1.0051755,0.0053738547
0.3150392958398576,0.9948864,0.0053437212
0.31515133452996585,1.0045905,0.0053147646
0.3152581343981654,0.99627584,0.0053488435
0.3152639101978699,1.0003636,0.0053692134
0.31527078140743064,0.993618,0.005346768
0.3153436704797349,0.9994093,0.0029502653
0.3153828228904718,1.0025296,0.0053218924
0.31548961530981545,0.9989202,0.0053522396
0.31549538971357094,1.0005475,0.005382672
0.31550226697362393,1.0072303,0.00535934
0.31561431078566143,0.9999992,0.005318819
0.3157210962214655,0.99911326,0.0053506135
0.31572686876257583,0.9976535,0.0053675394
0.3157337525401622,0.9844873,0.005334271
0.3158368369087414,1.0005565,0.0024166314
0.31584579914651234,1.0018619,0.00531162
0.3158572206203307,0.9989198,0.0024356206
0.3159525775984319,1.0047352,0.0053569926
0.3159583482782768,0.9990587,0.005384146
0.31596154309376223,0.99784786,0.0023976655
0.3159652376410392,0.9984898,0.0053589856
0.3160740880359548,1.0013112,0.0024243416
0.3160771873715492,1.0029233,0.0022512136
0.31607728750736325,0.9961867,0.00530816
0.31618405850904713,1.0014976,0.0053576855
0.31618982779363286,1.0037873,0.0053704614
0.3161967232086122,1.0017475,0.005360488
0.31630877540255287,0.9990027,0.0053115645
0.3163124662245395,0.99723566,0.0024139201
0.31641553942000733,0.9990934,0.005345671
0.3164213068433276,1.0068814,0.0053792386
0.3164282087748055,0.9872093,0.005337894
0.3165402637630588,0.9948117,0.0053046257
0.31664702033062253,1.006793,0.0053572664
0.3166527863583387,1.0079879,0.0053754584
0.31665969434237856,0.98069227,0.0053384244
0.31673256013075607,0.99715227,0.0029508462
0.3167717521242546,0.993757,0.005304432
0.31687850170793386,0.9974443,0.0053520505
0.3168842658740397,0.9969515,0.00535856
0.3168911799089168,0.9974974,0.005354438
0.31700324001909935,1.0108625,0.0053257514
0.317109982619239,0.99611306,0.005353169
0.3171157449240794,1.0102706,0.0053778
0.3171226650101387,0.9930762,0.0053434256
0.3172257233065149,0.99972457,0.0024158421
0.3172347283806401,1.0058742,0.005317797
0.31724610235511,1.001615,0.002435303
0.31734146352950926,1.0033696,0.0053583086
0.31734722443909047,0.9993189,0.0053637675
0.31735047279320633,1.002387,0.0023994928
0.3173541505770219,0.99996966,0.0053636213
0.3174629641967685,0.998929,0.002424574
0.3174660462889255,1.0017923,0.0022526248
0.31746621674114606,1.002537,0.005321641
0.3175729444401245,0.9997975,0.0053580734
0.3175787039541016,0.99971116,0.0053675505
0.31758563614390506,0.99485445,0.0053532114
0.31769770510199696,0.9980112,0.005312608
0.3177013791605222,0.9971201,0.0024173749
0.3178044258170909,0.99078006,0.005339807
0.3178101830041413,1.0065875,0.0053832517
0.3178171217107882,0.997978,0.00535063
0.3179291929971866,0.99534065,0.005314474
0.318035906728396,1.0012257,0.005368596
0.3180416625198423,0.98873305,0.0053553674
0.3180486072773264,0.99242336,0.0053777993
0.31812144978177725,0.9990763,0.0029537883
0.3181606813580375,0.99811184,0.005306737
0.31826738764004603,0.9996887,0.0053560804
0.31827314203450846,0.9973723,0.005354649
0.31828009284455455,0.9954635,0.005352776
0.3183921697188884,1.0047334,0.0053099105
0.3184988685513512,0.9981845,0.0053529143
0.31850462108454813,1.005518,0.005372343
0.3185115779454315,0.99163085,0.005339692
0.318614609238972,1.0009749,0.0024178892
0.31862365761373307,1.0083504,0.0053237374
0.31863498408988933,1.0019143,0.002435418
0.31873034992831756,0.9970883,0.0053454936
0.3187361005999042,0.9989223,0.0053612674
0.3187394020266442,1.0007248,0.002399346
0.3187430635130046,1.0036818,0.0053609363
0.31885184035689235,0.9999049,0.0024214922
0.3188549052063017,1.0040365,0.002252006
0.31885514597423903,0.9905928,0.0053083044
0.3189618308389328,1.0058131,0.0053622136
0.3189675796489091,0.99417776,0.0053553944
0.31897454907919787,0.999217,0.0053518014
0.31908663433508994,1.0040615,0.005316544
0.3190902916308436,0.9965342,0.002413758
0.319193311749548,1.0043052,0.005365594
0.3191990591639202,0.9912369,0.0053548743
0.319206034646426,1.0008627,0.0053527844
0.3193181222302795,1.0023499,0.005311645
0.319424792661543,0.9988593,0.005356481
0.3194305386789313,1.0080926,0.0053817173
0.3194375202133091,0.9896512,0.0053420416
0.31951033943279844,1.0038146,0.002957621
0.3195496105911304,0.9999845,0.005313745
0.3196562740388543,0.99904734,0.0053504524
0.3196620177282811,1.0097284,0.0053818314
0.3196690057801923,0.9889769,0.0053449194
0.3197810989519813,1.0091605,0.005317286
0.3198877549494696,1.0108378,0.0053637256
0.31989349724398214,0.99815154,0.005355987
0.3199004908814142,0.9943506,0.005347743
0.32000349517246396,1.000506,0.0024169295
0.3200125873124873,1.0006914,0.005316255
0.32002386535900734,1.0010366,0.0024362619
0.3201192358607747,0.99908745,0.0053608185
0.3201249767596831,1.0006256,0.0053660898
0.32012833126077195,1.0009648,0.002400758
0.3201319764482974,1.0057898,0.005370628
0.3202407165170162,0.99925214,0.0024223619
0.32024376458985665,1.0009973,0.002251658
0.32024407520802184,0.9902545,0.0053079827
0.32035071677207977,1.0080869,0.005363012
0.320356455808688,1.0006082,0.0053680595
0.32036346201518057,0.9936705,0.005358163
0.3204755635685278,1.0094742,0.005325292
0.3204792045657915,1.0038878,0.0024193372
0.3205821981493911,0.98871374,0.005346239
0.32058793532438895,1.0024306,0.0053656935
0.3205949475817188,1.0027504,0.0053666066
0.32070705193006854,0.9963228,0.005314194
0.32081367906104113,0.9969106,0.0053470577
0.320819414839745,1.0003864,0.0053602955
0.3208264331492918,1.0040395,0.0053615486
0.32089922954982586,1.0051675,0.0029576367
0.32093853982491327,1.0018853,0.005317143
0.3210451599716564,0.9935192,0.005339448
0.32105089388943975,0.9958756,0.0053615444
0.32105791824947894,1.0022594,0.005357947
0.3211700281857641,1.0039524,0.0053222147
0.32127664088261654,0.9991735,0.005350033
0.3212823734041059,0.99935716,0.005363044
0.3212894038163621,1.00007,0.0053513357
0.32139238157161715,0.9983127,0.0024138973
0.32140151654661503,1.0041348,0.0053234953
0.32141274709292433,0.9960817,0.0024356383
0.3215081222588931,1.0031196,0.005356113
0.3215138529187721,1.0034637,0.005371181
0.3215172604948997,1.004691,0.002401018
0.32152088938290035,1.0028881,0.005358492
0.32162959221147874,0.9973164,0.0024216531
0.3216326235075778,1.0036403,0.0022532754
0.32163300444180465,0.99801886,0.005301011
0.3217396031705431,1.0057527,0.005368899
0.32174533196812194,1.0016638,0.0053677033
0.3217523749501285,1.0001652,0.005354503
0.32186449280265556,1.0099155,0.0053190854
0.3218681175007394,1.0017438,0.002418813
0.32197108408219316,0.995154,0.005350351
0.32197681148382296,1.0079119,0.005370711
0.3219838605166667,0.991644,0.0053513036
0.32209598116350646,1.0101299,0.0053299037
0.32220256499349825,0.9962272,0.005347426
0.3222082909995239,0.99164784,0.0053640157
0.32221534608423974,0.9927041,0.0053404253
0.3222881192008471,1.0006293,0.0029573361
0.32232746952435737,1.0072397,0.0053184796
0.32243404590445846,0.9987777,0.0053558024
0.3224397700485288,1.0190824,0.0053843074
0.32244683118477174,0.99651974,0.0053512873
0.32255895741920204,1.0016078,0.0053134197
0.3226655272810799,1.0014387,0.0053593274
0.32267124956422977,0.9996337,0.005364519
0.32267831675199987,1.004087,0.005353293
0.32278126750407427,0.9992972,0.002415883
0.3227904457807428,1.0011944,0.005318454
0.32280162882770363,0.9979584,0.0024350774
0.32289700819204004,1.0004691,0.0053530913
0.32290272907958584,1.0087552,0.005374476
0.3229061897279927,1.0001945,0.002399008
0.32290980231888305,0.9947985,0.0053431545
0.32301846837125764,1.0043187,0.002424113
0.3230214824240917,1.0031115,0.0022524183
0.32302193414090385,0.9988795,0.005305843
0.3231284891036901,0.9993555,0.00535209
0.32313420812928056,0.99549145,0.005353463
0.32314128788576624,0.9994475,0.005354382
0.3232534220367833,0.9991232,0.005316933
0.3232570304356873,1.0026809,0.0024168561
0.3233599700153401,1.006615,0.00535999
0.3233656876442917,1.0103306,0.005373877
0.3233727734526494,1.004888,0.0053548976
0.32348491039728927,0.99592555,0.005309199
0.32359145139161666,1.0013828,0.005357251
0.3235971671599927,0.99864846,0.0053619887
0.3236042585538713,1.0083456,0.005364803
0.32367700885238565,1.0030133,0.0029613464
0.3237163987581402,0.99398375,0.0053047403
0.32382293230292175,1.0123954,0.005365395
0.3238286462100324,0.9894972,0.0053609037
0.32383574412075444,0.9929756,0.0053423126
0.32394788665229496,0.9974996,0.0053140037
0.32405441321388195,1.0037317,0.0053499755
0.3240601257250435,0.99602276,0.005353943
0.3240672296872927,0.991149,0.0053435406
0.3241701539028825,1.0048916,0.0024182457
0.32417937501383576,0.9933175,0.005304698
0.32419051009733907,0.9984991,0.002435363
0.324285894125532,1.0015345,0.005353149
0.32429160477439334,1.0051641,0.0053738854
0.32429511896108565,0.9929383,0.0023936664
0.32429871525486575,0.9955668,0.0053536454
0.32440734453241626,1.0005457,0.0024237705
0.3244103418066118,1.0023601,0.0022532523
0.3244108633743417,0.9931899,0.0053138933
0.3245173755028433,0.9990257,0.005357349
0.3245230842900943,1.0069909,0.0053764456
0.32453020082105904,0.99288803,0.0053566396
0.32464235126953134,0.99330163,0.005316145
0.32464594337167,0.9984094,0.0024144037
0.3247488564141484,1.006383,0.005356653
0.32475456380579526,1.0101477,0.005375918
0.3247616863886321,0.9952596,0.0053513735
0.32487383963038224,0.99555594,0.0053100744
0.32498033732476367,0.9934781,0.0053507225
0.32498604285480015,1.002197,0.005378793
0.32499317148950907,0.99215466,0.0053481176
0.3250658985034069,0.9997259,0.0029602877
0.32510532799123315,0.9898893,0.0053054695
0.32521181823537887,0.9949011,0.005342068
0.32521752237050117,1.0031738,0.005365419
0.32522465705639225,0.99492675,0.0053446074
0.3253368158864227,1.0012975,0.005313568
0.32544329961303514,1.0009459,0.0053653624
